IPD_01_01_001,IPD_02_01_001,name,type,label,value
3,洋菓子製造、パティシエ,IPD_04_05_017,仕事の性質,座り作業,1.945
3,洋菓子製造、パティシエ,IPD_04_05_018,仕事の性質,立ち作業,4.273
3,洋菓子製造、パティシエ,IPD_04_05_019,仕事の性質,反復作業,3.636
3,洋菓子製造、パティシエ,IPD_04_05_020,仕事の性質,ミスの影響度,3.073
3,洋菓子製造、パティシエ,IPD_04_05_021,仕事の性質,意思決定の自由,3.109
3,洋菓子製造、パティシエ,IPD_04_05_022,仕事の性質,仕事の構造化,3.091
3,洋菓子製造、パティシエ,NA,教育と訓練,学歴(平均教育年数),13.65880503144654
3,洋菓子製造、パティシエ,NA,教育と訓練,入職前の訓練期間(平均年数),0.9380036630036628
3,洋菓子製造、パティシエ,NA,教育と訓練,入職前の実務経験(平均年数),0.7783657513348591
3,洋菓子製造、パティシエ,NA,教育と訓練,入職後の訓練期間(平均年数),1.4445876288659794
4,和菓子製造、和菓子職人,IPD_04_01_001,職業興味,現実的,3.456
4,和菓子製造、和菓子職人,IPD_04_01_002,職業興味,研究的,3.018
4,和菓子製造、和菓子職人,IPD_04_01_003,職業興味,芸術的,2.877
4,和菓子製造、和菓子職人,IPD_04_01_004,職業興味,社会的,3.105
4,和菓子製造、和菓子職人,IPD_04_01_005,職業興味,企業的,2.912
4,和菓子製造、和菓子職人,IPD_04_01_006,職業興味,慣習的,3.105
4,和菓子製造、和菓子職人,IPD_04_02_001,仕事価値観,達成感,3.281
4,和菓子製造、和菓子職人,IPD_04_02_002,仕事価値観,自律性,3.018
4,和菓子製造、和菓子職人,IPD_04_02_003,仕事価値観,社会的認知・地位,2.807
4,和菓子製造、和菓子職人,IPD_04_02_004,仕事価値観,良好な対人関係,3.175
4,和菓子製造、和菓子職人,IPD_04_02_005,仕事価値観,労働条件(雇用や報酬の安定性),2.842
4,和菓子製造、和菓子職人,IPD_04_02_006,仕事価値観,労働安全衛生,3.123
4,和菓子製造、和菓子職人,IPD_04_02_007,仕事価値観,組織的な支援体制,2.632
4,和菓子製造、和菓子職人,IPD_04_02_008,仕事価値観,専門性,3.158
4,和菓子製造、和菓子職人,IPD_04_02_009,仕事価値観,奉仕・社会貢献,2.596
4,和菓子製造、和菓子職人,IPD_04_02_010,仕事価値観,私生活との両立,2.947
4,和菓子製造、和菓子職人,IPD_04_03_01_001,スキル,読解力,2.474
4,和菓子製造、和菓子職人,IPD_04_03_01_002,スキル,傾聴力,3.053
4,和菓子製造、和菓子職人,IPD_04_03_01_003,スキル,文章力,2.491
4,和菓子製造、和菓子職人,IPD_04_03_01_004,スキル,説明力,3.018
4,和菓子製造、和菓子職人,IPD_04_03_01_005,スキル,外国語を読む,1.316
4,和菓子製造、和菓子職人,IPD_04_03_01_006,スキル,外国語を聞く,0.947
4,和菓子製造、和菓子職人,IPD_04_03_01_007,スキル,外国語で書く,0.895
4,和菓子製造、和菓子職人,IPD_04_03_01_008,スキル,外国語で話す,0.912
4,和菓子製造、和菓子職人,IPD_04_03_01_009,スキル,数学的素養,1.982
4,和菓子製造、和菓子職人,IPD_04_03_01_010,スキル,科学的素養,1.474
4,和菓子製造、和菓子職人,IPD_04_03_01_011,スキル,論理と推論(批判的思考),2
4,和菓子製造、和菓子職人,IPD_04_03_01_012,スキル,新しい情報の応用力,2.491
4,和菓子製造、和菓子職人,IPD_04_03_01_013,スキル,学習方法の選択・実践,2.298
4,和菓子製造、和菓子職人,IPD_04_03_01_014,スキル,継続的観察と評価,2.561
4,和菓子製造、和菓子職人,IPD_04_03_01_015,スキル,他者の反応の理解,2.86
4,和菓子製造、和菓子職人,IPD_04_03_01_016,スキル,他者との調整,2.719
4,和菓子製造、和菓子職人,IPD_04_03_01_017,スキル,説得,2.596
4,和菓子製造、和菓子職人,IPD_04_03_01_018,スキル,交渉,2.351
4,和菓子製造、和菓子職人,IPD_04_03_01_019,スキル,指導,3.14
4,和菓子製造、和菓子職人,IPD_04_03_01_020,スキル,対人援助サービス,2.246
4,和菓子製造、和菓子職人,IPD_04_03_01_021,スキル,複雑な問題解決,2.333
4,和菓子製造、和菓子職人,IPD_04_03_01_022,スキル,要件分析(仕様作成),2.316
4,和菓子製造、和菓子職人,IPD_04_03_01_023,スキル,カスタマイズと開発,1.947
4,和菓子製造、和菓子職人,IPD_04_03_01_024,スキル,道具、機器、設備の選択,2.667
4,和菓子製造、和菓子職人,IPD_04_03_01_025,スキル,設置と設定,2.491
4,和菓子製造、和菓子職人,IPD_04_03_01_026,スキル,プログラミング,1.719
4,和菓子製造、和菓子職人,IPD_04_03_01_027,スキル,計器監視,2.263
4,和菓子製造、和菓子職人,IPD_04_03_01_028,スキル,操作と制御,2.561
4,和菓子製造、和菓子職人,IPD_04_03_01_029,スキル,保守点検,2.333
4,和菓子製造、和菓子職人,IPD_04_03_01_030,スキル,故障等の原因特定,2.316
4,和菓子製造、和菓子職人,IPD_04_03_01_031,スキル,修理,2.439
4,和菓子製造、和菓子職人,IPD_04_03_01_032,スキル,クオリティチェック,2.754
4,和菓子製造、和菓子職人,IPD_04_03_01_033,スキル,合理的な意思決定,2.579
4,和菓子製造、和菓子職人,IPD_04_03_01_034,スキル,企業・組織の活動の分析,2.281
4,和菓子製造、和菓子職人,IPD_04_03_01_035,スキル,企業・組織の活動の評価,2.035
4,和菓子製造、和菓子職人,IPD_04_03_01_036,スキル,時間管理,2.649
4,和菓子製造、和菓子職人,IPD_04_03_01_037,スキル,資金管理,2.439
4,和菓子製造、和菓子職人,IPD_04_03_01_038,スキル,資材管理,2.579
4,和菓子製造、和菓子職人,IPD_04_03_01_039,スキル,人材管理,2.702
4,和菓子製造、和菓子職人,IPD_04_04_01_001,知識,ビジネスと経営,1.702
4,和菓子製造、和菓子職人,IPD_04_04_01_002,知識,事務処理,1.702
4,和菓子製造、和菓子職人,IPD_04_04_01_003,知識,経済学・会計学,1.544
4,和菓子製造、和菓子職人,IPD_04_04_01_004,知識,販売・マーケティング,2
4,和菓子製造、和菓子職人,IPD_04_04_01_005,知識,顧客サービス・対人サービス,2.193
4,和菓子製造、和菓子職人,IPD_04_04_01_006,知識,人事労務管理,1.754
4,和菓子製造、和菓子職人,IPD_04_04_01_007,知識,輸送,1.474
4,和菓子製造、和菓子職人,IPD_04_04_01_008,知識,生産・加工,2.404
4,和菓子製造、和菓子職人,IPD_04_04_01_009,知識,農業・畜産業,1.193
4,和菓子製造、和菓子職人,IPD_04_04_01_010,知識,工学,1.228
4,和菓子製造、和菓子職人,IPD_04_04_01_011,知識,コンピュータと電子工学,0.877
4,和菓子製造、和菓子職人,IPD_04_04_01_012,知識,設計,1.14
4,和菓子製造、和菓子職人,IPD_04_04_01_013,知識,建築・建設,0.947
4,和菓子製造、和菓子職人,IPD_04_04_01_014,知識,機械,1.228
4,和菓子製造、和菓子職人,IPD_04_04_01_015,知識,数学,1.088
4,和菓子製造、和菓子職人,IPD_04_04_01_016,知識,物理学,0.807
4,和菓子製造、和菓子職人,IPD_04_04_01_017,知識,化学,1.053
4,和菓子製造、和菓子職人,IPD_04_04_01_018,知識,生物学,0.912
4,和菓子製造、和菓子職人,IPD_04_04_01_019,知識,心理学,1.123
4,和菓子製造、和菓子職人,IPD_04_04_01_020,知識,社会学,1.228
4,和菓子製造、和菓子職人,IPD_04_04_01_021,知識,地理学,0.912
4,和菓子製造、和菓子職人,IPD_04_04_01_022,知識,医学・歯学,0.842
4,和菓子製造、和菓子職人,IPD_04_04_01_023,知識,セラピーとカウンセリング,0.965
4,和菓子製造、和菓子職人,IPD_04_04_01_024,知識,教育訓練,1.018
4,和菓子製造、和菓子職人,IPD_04_04_01_025,知識,日本語の語彙・文法,1.193
4,和菓子製造、和菓子職人,IPD_04_04_01_026,知識,外国語の語彙・文法,0.807
4,和菓子製造、和菓子職人,IPD_04_04_01_027,知識,芸術,1.123
4,和菓子製造、和菓子職人,IPD_04_04_01_028,知識,歴史学・考古学,0.895
4,和菓子製造、和菓子職人,IPD_04_04_01_029,知識,哲学・宗教学,0.807
4,和菓子製造、和菓子職人,IPD_04_04_01_030,知識,公衆安全・危機管理,1.105
4,和菓子製造、和菓子職人,IPD_04_04_01_031,知識,法律学、政治学,0.965
4,和菓子製造、和菓子職人,IPD_04_04_01_032,知識,通信技術,0.86
4,和菓子製造、和菓子職人,IPD_04_04_01_033,知識,コミュニケーションとメディア,1.193
4,和菓子製造、和菓子職人,IPD_04_05_001,仕事の性質,他者とのかかわり,3.509
4,和菓子製造、和菓子職人,IPD_04_05_002,仕事の性質,対面での議論,2.912
4,和菓子製造、和菓子職人,IPD_04_05_003,仕事の性質,電話での会話,2.877
4,和菓子製造、和菓子職人,IPD_04_05_004,仕事の性質,ビジネスレターやメモの作成,2.474
4,和菓子製造、和菓子職人,IPD_04_05_005,仕事の性質,仕事上での他者との対立,2.368
4,和菓子製造、和菓子職人,IPD_04_05_006,仕事の性質,時間的切迫,3.105
4,和菓子製造、和菓子職人,IPD_04_05_007,仕事の性質,グループやチームでの仕事,3.281
4,和菓子製造、和菓子職人,IPD_04_05_008,仕事の性質,外部の顧客等との接触,2.632
4,和菓子製造、和菓子職人,IPD_04_05_009,仕事の性質,他者と調整し、リードする,3.105
4,和菓子製造、和菓子職人,IPD_04_05_010,仕事の性質,厳密さ、正確さ,3.526
4,和菓子製造、和菓子職人,IPD_04_05_011,仕事の性質,同一作業の反復,3.456
4,和菓子製造、和菓子職人,IPD_04_05_012,仕事の性質,機器等の速度に応じた作業,3.228
4,和菓子製造、和菓子職人,IPD_04_05_013,仕事の性質,結果・成果への責任,3.088
4,和菓子製造、和菓子職人,IPD_04_05_014,仕事の性質,空調のきいた屋内作業,3.421
4,和菓子製造、和菓子職人,IPD_04_05_015,仕事の性質,空調のきいていない屋内作業,2.789
4,和菓子製造、和菓子職人,IPD_04_05_016,仕事の性質,屋外作業,1.825
4,和菓子製造、和菓子職人,IPD_04_05_017,仕事の性質,座り作業,2.175
4,和菓子製造、和菓子職人,IPD_04_05_018,仕事の性質,立ち作業,3.895
4,和菓子製造、和菓子職人,IPD_04_05_019,仕事の性質,反復作業,3.596
4,和菓子製造、和菓子職人,IPD_04_05_020,仕事の性質,ミスの影響度,2.86
4,和菓子製造、和菓子職人,IPD_04_05_021,仕事の性質,意思決定の自由,3.07
4,和菓子製造、和菓子職人,IPD_04_05_022,仕事の性質,仕事の構造化,2.877
4,和菓子製造、和菓子職人,NA,教育と訓練,学歴(平均教育年数),13.44736842105263
4,和菓子製造、和菓子職人,NA,教育と訓練,入職前の訓練期間(平均年数),0.8561134980307913
4,和菓子製造、和菓子職人,NA,教育と訓練,入職前の実務経験(平均年数),0.9385724717050018
4,和菓子製造、和菓子職人,NA,教育と訓練,入職後の訓練期間(平均年数),1.3606999269005848
5,乳製品製造,IPD_04_01_001,職業興味,現実的,3.575
5,乳製品製造,IPD_04_01_002,職業興味,研究的,3.05
5,乳製品製造,IPD_04_01_003,職業興味,芸術的,2.65
5,乳製品製造,IPD_04_01_004,職業興味,社会的,3.175
5,乳製品製造,IPD_04_01_005,職業興味,企業的,2.975
5,乳製品製造,IPD_04_01_006,職業興味,慣習的,3.35
5,乳製品製造,IPD_04_02_001,仕事価値観,達成感,3.4
5,乳製品製造,IPD_04_02_002,仕事価値観,自律性,3.3
5,乳製品製造,IPD_04_02_003,仕事価値観,社会的認知・地位,3.15
5,乳製品製造,IPD_04_02_004,仕事価値観,良好な対人関係,3.325
5,乳製品製造,IPD_04_02_005,仕事価値観,労働条件(雇用や報酬の安定性),3.275
5,乳製品製造,IPD_04_02_006,仕事価値観,労働安全衛生,3.35
5,乳製品製造,IPD_04_02_007,仕事価値観,組織的な支援体制,3.025
5,乳製品製造,IPD_04_02_008,仕事価値観,専門性,2.95
5,乳製品製造,IPD_04_02_009,仕事価値観,奉仕・社会貢献,2.9
5,乳製品製造,IPD_04_02_010,仕事価値観,私生活との両立,3.175
5,乳製品製造,IPD_04_03_01_001,スキル,読解力,3.425
5,乳製品製造,IPD_04_03_01_002,スキル,傾聴力,3.65
5,乳製品製造,IPD_04_03_01_003,スキル,文章力,2.975
5,乳製品製造,IPD_04_03_01_004,スキル,説明力,3.225
5,乳製品製造,IPD_04_03_01_005,スキル,外国語を読む,1.625
5,乳製品製造,IPD_04_03_01_006,スキル,外国語を聞く,1.275
5,乳製品製造,IPD_04_03_01_007,スキル,外国語で書く,1.3
5,乳製品製造,IPD_04_03_01_008,スキル,外国語で話す,1.125
5,乳製品製造,IPD_04_03_01_009,スキル,数学的素養,2.325
5,乳製品製造,IPD_04_03_01_010,スキル,科学的素養,2.525
5,乳製品製造,IPD_04_03_01_011,スキル,論理と推論(批判的思考),2.575
5,乳製品製造,IPD_04_03_01_012,スキル,新しい情報の応用力,2.775
5,乳製品製造,IPD_04_03_01_013,スキル,学習方法の選択・実践,2.625
5,乳製品製造,IPD_04_03_01_014,スキル,継続的観察と評価,2.8
5,乳製品製造,IPD_04_03_01_015,スキル,他者の反応の理解,2.875
5,乳製品製造,IPD_04_03_01_016,スキル,他者との調整,2.675
5,乳製品製造,IPD_04_03_01_017,スキル,説得,2.425
5,乳製品製造,IPD_04_03_01_018,スキル,交渉,2.7
5,乳製品製造,IPD_04_03_01_019,スキル,指導,3.25
5,乳製品製造,IPD_04_03_01_020,スキル,対人援助サービス,2.65
5,乳製品製造,IPD_04_03_01_021,スキル,複雑な問題解決,2.825
5,乳製品製造,IPD_04_03_01_022,スキル,要件分析(仕様作成),2.3
5,乳製品製造,IPD_04_03_01_023,スキル,カスタマイズと開発,2.125
5,乳製品製造,IPD_04_03_01_024,スキル,道具、機器、設備の選択,2.775
5,乳製品製造,IPD_04_03_01_025,スキル,設置と設定,2.725
5,乳製品製造,IPD_04_03_01_026,スキル,プログラミング,2.1
5,乳製品製造,IPD_04_03_01_027,スキル,計器監視,2.975
5,乳製品製造,IPD_04_03_01_028,スキル,操作と制御,3.15
5,乳製品製造,IPD_04_03_01_029,スキル,保守点検,3.075
5,乳製品製造,IPD_04_03_01_030,スキル,故障等の原因特定,3.225
5,乳製品製造,IPD_04_03_01_031,スキル,修理,3.35
5,乳製品製造,IPD_04_03_01_032,スキル,クオリティチェック,3.25
5,乳製品製造,IPD_04_03_01_033,スキル,合理的な意思決定,2.55
5,乳製品製造,IPD_04_03_01_034,スキル,企業・組織の活動の分析,2.725
5,乳製品製造,IPD_04_03_01_035,スキル,企業・組織の活動の評価,2.425
5,乳製品製造,IPD_04_03_01_036,スキル,時間管理,2.65
5,乳製品製造,IPD_04_03_01_037,スキル,資金管理,1.975
5,乳製品製造,IPD_04_03_01_038,スキル,資材管理,2.4
5,乳製品製造,IPD_04_03_01_039,スキル,人材管理,2.4
5,乳製品製造,IPD_04_04_01_001,知識,ビジネスと経営,1.55
5,乳製品製造,IPD_04_04_01_002,知識,事務処理,1.55
5,乳製品製造,IPD_04_04_01_003,知識,経済学・会計学,1.175
5,乳製品製造,IPD_04_04_01_004,知識,販売・マーケティング,1.425
5,乳製品製造,IPD_04_04_01_005,知識,顧客サービス・対人サービス,1.275
5,乳製品製造,IPD_04_04_01_006,知識,人事労務管理,1.45
5,乳製品製造,IPD_04_04_01_007,知識,輸送,1.5
5,乳製品製造,IPD_04_04_01_008,知識,生産・加工,2.575
5,乳製品製造,IPD_04_04_01_009,知識,農業・畜産業,1.6
5,乳製品製造,IPD_04_04_01_010,知識,工学,1.75
5,乳製品製造,IPD_04_04_01_011,知識,コンピュータと電子工学,1.375
5,乳製品製造,IPD_04_04_01_012,知識,設計,1.425
5,乳製品製造,IPD_04_04_01_013,知識,建築・建設,1.1
5,乳製品製造,IPD_04_04_01_014,知識,機械,2.1
5,乳製品製造,IPD_04_04_01_015,知識,数学,1.825
5,乳製品製造,IPD_04_04_01_016,知識,物理学,1.475
5,乳製品製造,IPD_04_04_01_017,知識,化学,1.6
5,乳製品製造,IPD_04_04_01_018,知識,生物学,1.5
5,乳製品製造,IPD_04_04_01_019,知識,心理学,1.325
5,乳製品製造,IPD_04_04_01_020,知識,社会学,1.4
5,乳製品製造,IPD_04_04_01_021,知識,地理学,0.9
5,乳製品製造,IPD_04_04_01_022,知識,医学・歯学,1.05
5,乳製品製造,IPD_04_04_01_023,知識,セラピーとカウンセリング,0.95
5,乳製品製造,IPD_04_04_01_024,知識,教育訓練,1.55
5,乳製品製造,IPD_04_04_01_025,知識,日本語の語彙・文法,1.275
5,乳製品製造,IPD_04_04_01_026,知識,外国語の語彙・文法,1.125
5,乳製品製造,IPD_04_04_01_027,知識,芸術,0.925
5,乳製品製造,IPD_04_04_01_028,知識,歴史学・考古学,0.925
5,乳製品製造,IPD_04_04_01_029,知識,哲学・宗教学,0.875
